quarter,dong_code,industry_code,dong_name,industry_name,store_count,open_count,close_count,closure_rate,franchise_count
20234,11440600,CS100010,대흥동,커피-음료,76,5,2,2.0,20
20234,11440610,CS100003,염리동,일식음식점,10,1,3,25.0,2
20234,11440610,CS100010,염리동,커피-음료,36,2,4,8.0,14
20234,11440610,CS100009,염리동,호프-간이주점,15,0,0,0.0,2
20234,11440610,CS100008,염리동,분식전문점,21,5,1,4.0,7
20234,11440610,CS100007,염리동,치킨전문점,4,1,0,0.0,6
20234,11440610,CS100006,염리동,패스트푸드점,7,1,1,5.0,12
20234,11440610,CS100005,염리동,제과점,13,1,2,13.0,2
20234,11440610,CS100004,염리동,양식음식점,14,2,1,6.0,2
20234,11440610,CS100002,염리동,중식음식점,6,0,0,0.0,3
20234,11440610,CS100001,염리동,한식음식점,64,3,0,0.0,12
20234,11440630,CS100010,신수동,커피-음료,48,2,1,2.0,5
20234,11440630,CS100001,신수동,한식음식점,73,2,2,3.0,8
20234,11440630,CS100002,신수동,중식음식점,7,0,0,0.0,0
20234,11440630,CS100003,신수동,일식음식점,6,0,0,0.0,1
20234,11440630,CS100004,신수동,양식음식점,14,1,3,20.0,1
20234,11440630,CS100005,신수동,제과점,10,2,0,0.0,2
20234,11440630,CS100006,신수동,패스트푸드점,4,1,0,0.0,7
20234,11440630,CS100007,신수동,치킨전문점,3,2,2,14.0,11
20234,11440630,CS100008,신수동,분식전문점,21,2,1,4.0,4
20234,11440630,CS100009,신수동,호프-간이주점,12,0,1,6.0,5
20234,11440655,CS100002,서강동,중식음식점,20,0,1,5.0,1
20234,11440655,CS100003,서강동,일식음식점,44,5,2,4.0,5
20234,11440655,CS100004,서강동,양식음식점,59,3,5,8.0,1
20234,11440655,CS100005,서강동,제과점,25,1,3,9.0,7
20234,11440655,CS100006,서강동,패스트푸드점,17,0,3,12.0,9
20234,11440655,CS100007,서강동,치킨전문점,6,1,3,16.0,13
20234,11440655,CS100008,서강동,분식전문점,24,2,1,3.0,6
20234,11440655,CS100009,서강동,호프-간이주점,94,6,4,4.0,10
20234,11440655,CS100010,서강동,커피-음료,132,5,6,4.0,19
20234,11440655,CS100001,서강동,한식음식점,127,9,8,6.0,18
20234,11440660,CS100009,서교동,호프-간이주점,552,27,22,4.0,51
20234,11440660,CS100007,서교동,치킨전문점,25,6,3,5.0,39
20234,11440660,CS100006,서교동,패스트푸드점,91,6,2,2.0,44
20234,11440660,CS100005,서교동,제과점,107,3,2,2.0,25
20234,11440660,CS100004,서교동,양식음식점,249,7,16,6.0,30
20234,11440660,CS100003,서교동,일식음식점,197,8,6,3.0,33
20234,11440660,CS100002,서교동,중식음식점,107,5,4,3.0,19
20234,11440660,CS100001,서교동,한식음식점,712,38,29,4.0,107
20234,11440660,CS100010,서교동,커피-음료,651,29,26,4.0,101
20234,11440660,CS100008,서교동,분식전문점,138,11,6,4.0,27
20234,11440680,CS100010,합정동,커피-음료,158,4,10,5.0,26
20234,11440680,CS100002,합정동,중식음식점,12,2,0,0.0,5
20234,11440680,CS100003,합정동,일식음식점,46,3,0,0.0,5
20234,11440680,CS100004,합정동,양식음식점,67,0,2,3.0,5
20234,11440680,CS100005,합정동,제과점,37,4,2,5.0,4
20234,11440680,CS100006,합정동,패스트푸드점,19,1,0,0.0,4
20234,11440680,CS100007,합정동,치킨전문점,1,0,0,0.0,6
20234,11440680,CS100008,합정동,분식전문점,23,1,1,3.0,6
20234,11440680,CS100009,합정동,호프-간이주점,113,4,3,3.0,9
20234,11440680,CS100001,합정동,한식음식점,155,6,5,3.0,24
20234,11440690,CS100009,망원1동,호프-간이주점,61,4,1,2.0,2
20234,11440690,CS100010,망원1동,커피-음료,151,11,11,7.0,14
20234,11440690,CS100001,망원1동,한식음식점,146,5,4,3.0,8
20234,11440690,CS100002,망원1동,중식음식점,15,0,0,0.0,4
20234,11440690,CS100003,망원1동,일식음식점,35,2,0,0.0,1
20234,11440690,CS100004,망원1동,양식음식점,64,4,2,3.0,4
20234,11440690,CS100005,망원1동,제과점,39,4,7,17.0,2
20234,11440690,CS100006,망원1동,패스트푸드점,15,1,0,0.0,10
20234,11440690,CS100007,망원1동,치킨전문점,11,0,0,0.0,10
20234,11440690,CS100008,망원1동,분식전문점,32,3,3,8.0,7
20234,11440700,CS100010,망원2동,커피-음료,79,6,5,6.0,12
20234,11440700,CS100001,망원2동,한식음식점,94,0,3,3.0,12
20234,11440700,CS100002,망원2동,중식음식점,12,0,0,0.0,0
20234,11440700,CS100003,망원2동,일식음식점,9,0,0,0.0,0
20234,11440700,CS100004,망원2동,양식음식점,8,0,0,0.0,1
20234,11440700,CS100005,망원2동,제과점,15,0,1,6.0,3
20234,11440700,CS100006,망원2동,패스트푸드점,7,0,0,0.0,6
20234,11440700,CS100007,망원2동,치킨전문점,7,0,0,0.0,14
20234,11440700,CS100008,망원2동,분식전문점,16,0,1,5.0,4
20234,11440700,CS100009,망원2동,호프-간이주점,22,0,0,0.0,3
20234,11440710,CS100005,연남동,제과점,98,8,8,8.0,4
20234,11440710,CS100001,연남동,한식음식점,163,8,7,4.0,8
20234,11440710,CS100004,연남동,양식음식점,135,6,13,9.0,4
20234,11440710,CS100003,연남동,일식음식점,84,1,3,3.0,9
20234,11440710,CS100002,연남동,중식음식점,33,2,2,6.0,0
20234,11440710,CS100006,연남동,패스트푸드점,39,3,1,2.0,3
20234,11440710,CS100010,연남동,커피-음료,326,12,15,4.0,13
20234,11440710,CS100009,연남동,호프-간이주점,173,11,4,2.0,3
20234,11440710,CS100008,연남동,분식전문점,30,1,0,0.0,3
20234,11440710,CS100007,연남동,치킨전문점,3,1,0,0.0,8
20234,11440720,CS100009,성산1동,호프-간이주점,15,1,2,11.0,3
20234,11440720,CS100006,성산1동,패스트푸드점,12,0,1,6.0,6
20234,11440720,CS100005,성산1동,제과점,23,2,0,0.0,1
20234,11440720,CS100004,성산1동,양식음식점,15,2,1,6.0,1
20234,11440720,CS100003,성산1동,일식음식점,15,0,0,0.0,2
20234,11440720,CS100002,성산1동,중식음식점,9,0,0,0.0,0
20234,11440720,CS100001,성산1동,한식음식점,83,7,3,3.0,14
20234,11440720,CS100008,성산1동,분식전문점,10,0,0,0.0,2
20234,11440720,CS100007,성산1동,치킨전문점,3,0,1,11.0,6
20234,11440720,CS100010,성산1동,커피-음료,67,5,2,3.0,6
20234,11440730,CS100008,성산2동,분식전문점,33,2,1,2.0,10
20234,11440730,CS100009,성산2동,호프-간이주점,17,0,1,4.0,6
20234,11440730,CS100003,성산2동,일식음식점,15,1,1,6.0,3
20234,11440730,CS100002,성산2동,중식음식점,11,3,2,13.0,4
20234,11440730,CS100001,성산2동,한식음식점,83,2,2,2.0,14
20234,11440730,CS100010,성산2동,커피-음료,50,0,2,3.0,13
20234,11440730,CS100004,성산2동,양식음식점,8,0,0,0.0,0
20234,11440730,CS100005,성산2동,제과점,16,1,1,5.0,5
20234,11440730,CS100006,성산2동,패스트푸드점,9,1,2,10.0,12
20234,11440730,CS100007,성산2동,치킨전문점,3,2,2,14.0,11
20234,11440740,CS100002,상암동,중식음식점,33,3,4,9.0,11
20234,11440740,CS100001,상암동,한식음식점,252,16,13,4.0,67
20234,11440740,CS100003,상암동,일식음식점,63,4,4,5.0,11
20234,11440740,CS100004,상암동,양식음식점,49,3,3,5.0,7
20234,11440740,CS100005,상암동,제과점,18,0,1,4.0,10
20234,11440740,CS100006,상암동,패스트푸드점,20,2,1,2.0,21
20234,11440740,CS100007,상암동,치킨전문점,11,0,1,4.0,13
20234,11440740,CS100008,상암동,분식전문점,34,2,5,10.0,17
20234,11440740,CS100009,상암동,호프-간이주점,54,4,3,5.0,9
20234,11440740,CS100010,상암동,커피-음료,143,8,8,4.0,59
20241,11440555,CS100005,아현동,제과점,10,1,1,7.0,5
20241,11440555,CS100004,아현동,양식음식점,11,3,1,9.0,0
20241,11440555,CS100003,아현동,일식음식점,10,0,1,8.0,3
20241,11440555,CS100002,아현동,중식음식점,4,0,1,20.0,1
20241,11440555,CS100006,아현동,패스트푸드점,6,1,0,0.0,4
20241,11440555,CS100001,아현동,한식음식점,84,6,4,4.0,17
20241,11440555,CS100007,아현동,치킨전문점,6,1,1,7.0,9
20241,11440555,CS100008,아현동,분식전문점,23,0,5,15.0,10
20241,11440555,CS100009,아현동,호프-간이주점,25,0,1,3.0,4
20241,11440555,CS100010,아현동,커피-음료,39,3,0,0.0,19
20241,11440565,CS100006,공덕동,패스트푸드점,9,5,2,9.0,14
20241,11440565,CS100010,공덕동,커피-음료,67,4,4,5.0,21
20241,11440565,CS100009,공덕동,호프-간이주점,48,1,1,2.0,2
20241,11440565,CS100008,공덕동,분식전문점,31,1,1,2.0,13
20241,11440565,CS100001,공덕동,한식음식점,212,11,6,3.0,19
20241,11440565,CS100002,공덕동,중식음식점,14,0,1,7.0,0
20241,11440565,CS100003,공덕동,일식음식점,22,0,0,0.0,4
20241,11440565,CS100004,공덕동,양식음식점,22,1,1,3.0,7
20241,11440565,CS100005,공덕동,제과점,23,0,0,0.0,6
20241,11440565,CS100007,공덕동,치킨전문점,8,3,1,4.0,19
20241,11440585,CS100006,도화동,패스트푸드점,7,1,1,7.0,8
20241,11440585,CS100005,도화동,제과점,13,0,0,0.0,9
20241,11440585,CS100002,도화동,중식음식점,18,0,0,0.0,4
20241,11440585,CS100003,도화동,일식음식점,16,0,0,0.0,6
20241,11440585,CS100001,도화동,한식음식점,154,8,3,2.0,18
20241,11440585,CS100004,도화동,양식음식점,18,0,0,0.0,2
20241,11440585,CS100010,도화동,커피-음료,36,2,2,3.0,26
20241,11440585,CS100009,도화동,호프-간이주점,68,0,1,1.0,11
20241,11440585,CS100008,도화동,분식전문점,26,0,3,9.0,9
20241,11440585,CS100007,도화동,치킨전문점,7,0,0,0.0,11
20241,11440590,CS100010,용강동,커피-음료,57,8,4,5.0,20
20241,11440590,CS100009,용강동,호프-간이주점,55,1,0,0.0,8
20241,11440590,CS100008,용강동,분식전문점,12,1,1,5.0,8
20241,11440590,CS100007,용강동,치킨전문점,5,0,0,0.0,10
20241,11440590,CS100006,용강동,패스트푸드점,9,4,1,5.0,11
20241,11440590,CS100001,용강동,한식음식점,170,18,11,5.0,37
20241,11440590,CS100002,용강동,중식음식점,15,1,0,0.0,0
20241,11440590,CS100003,용강동,일식음식점,23,3,0,0.0,6
20241,11440590,CS100004,용강동,양식음식점,22,0,2,8.0,2
20241,11440590,CS100005,용강동,제과점,5,0,0,0.0,9
20241,11440600,CS100005,대흥동,제과점,20,1,1,4.0,5
20241,11440600,CS100001,대흥동,한식음식점,106,3,4,3.0,14
20241,11440600,CS100002,대흥동,중식음식점,14,0,0,0.0,0
20241,11440600,CS100003,대흥동,일식음식점,11,0,0,0.0,3
20241,11440600,CS100004,대흥동,양식음식점,17,2,1,5.0,4
20241,11440600,CS100006,대흥동,패스트푸드점,11,1,0,0.0,13
20241,11440600,CS100007,대흥동,치킨전문점,7,0,0,0.0,6
20241,11440600,CS100008,대흥동,분식전문점,30,3,1,2.0,12
20241,11440600,CS100009,대흥동,호프-간이주점,26,1,1,3.0,5
20241,11440600,CS100010,대흥동,커피-음료,77,6,4,4.0,21
20241,11440610,CS100007,염리동,치킨전문점,4,0,0,0.0,6
20241,11440610,CS100008,염리동,분식전문점,22,1,1,4.0,6
20241,11440610,CS100009,염리동,호프-간이주점,15,0,0,0.0,2
20241,11440610,CS100010,염리동,커피-음료,40,4,0,0.0,14
20241,11440610,CS100001,염리동,한식음식점,63,3,5,7.0,11
20241,11440610,CS100002,염리동,중식음식점,6,0,0,0.0,3
20241,11440610,CS100003,염리동,일식음식점,10,1,0,0.0,3
20241,11440610,CS100004,염리동,양식음식점,16,2,0,0.0,2
20241,11440610,CS100005,염리동,제과점,15,2,0,0.0,2
20241,11440610,CS100006,염리동,패스트푸드점,7,0,0,0.0,12
20241,11440630,CS100002,신수동,중식음식점,7,0,0,0.0,0
20241,11440630,CS100001,신수동,한식음식점,75,5,3,4.0,8
20241,11440630,CS100010,신수동,커피-음료,46,2,4,8.0,5
20241,11440630,CS100009,신수동,호프-간이주점,12,1,0,0.0,6
20241,11440630,CS100008,신수동,분식전문점,20,1,1,4.0,5
20241,11440630,CS100007,신수동,치킨전문점,2,0,2,17.0,10
20241,11440630,CS100006,신수동,패스트푸드점,3,0,1,10.0,7
20241,11440630,CS100005,신수동,제과점,11,1,0,0.0,2
20241,11440630,CS100004,신수동,양식음식점,14,0,0,0.0,1
20241,11440630,CS100003,신수동,일식음식점,8,2,0,0.0,1
20241,11440655,CS100002,서강동,중식음식점,17,0,3,17.0,1
20241,11440655,CS100010,서강동,커피-음료,132,6,6,4.0,19
20241,11440655,CS100001,서강동,한식음식점,131,10,5,3.0,19
20241,11440655,CS100008,서강동,분식전문점,23,0,1,3.0,6
20241,11440655,CS100007,서강동,치킨전문점,5,0,1,6.0,13
20241,11440655,CS100006,서강동,패스트푸드점,15,1,2,8.0,10
20241,11440655,CS100005,서강동,제과점,24,0,1,3.0,7
20241,11440655,CS100004,서강동,양식음식점,58,4,5,9.0,1
20241,11440655,CS100003,서강동,일식음식점,47,5,2,4.0,5
20241,11440655,CS100009,서강동,호프-간이주점,85,1,10,11.0,10
20241,11440660,CS100003,서교동,일식음식점,205,23,14,6.0,34
20241,11440660,CS100002,서교동,중식음식점,104,2,4,3.0,20
20241,11440660,CS100001,서교동,한식음식점,716,46,41,5.0,108
20241,11440660,CS100010,서교동,커피-음료,660,37,29,4.0,100
20241,11440660,CS100009,서교동,호프-간이주점,542,8,22,4.0,47
20241,11440660,CS100008,서교동,분식전문점,137,8,8,5.0,28
20241,11440660,CS100007,서교동,치킨전문점,25,1,0,0.0,40
20241,11440660,CS100006,서교동,패스트푸드점,89,5,10,8.0,41
20241,11440660,CS100005,서교동,제과점,104,5,9,7.0,24
20241,11440660,CS100004,서교동,양식음식점,249,12,14,5.0,28
20241,11440680,CS100008,합정동,분식전문점,25,4,3,10.0,5
20241,11440680,CS100001,합정동,한식음식점,158,9,8,4.0,22
20241,11440680,CS100002,합정동,중식음식점,14,2,0,0.0,5
20241,11440680,CS100003,합정동,일식음식점,49,3,0,0.0,5
20241,11440680,CS100004,합정동,양식음식점,67,3,3,4.0,5
20241,11440680,CS100005,합정동,제과점,36,0,1,3.0,4
20241,11440680,CS100006,합정동,패스트푸드점,19,0,0,0.0,4
20241,11440680,CS100007,합정동,치킨전문점,1,1,0,0.0,7
20241,11440680,CS100009,합정동,호프-간이주점,112,3,4,3.0,9
20241,11440680,CS100010,합정동,커피-음료,156,7,8,4.0,27
20241,11440690,CS100001,망원1동,한식음식점,152,11,4,3.0,9
20241,11440690,CS100002,망원1동,중식음식점,15,0,2,12.0,2
20241,11440690,CS100010,망원1동,커피-음료,147,9,12,7.0,15
20241,11440690,CS100009,망원1동,호프-간이주점,58,0,3,5.0,2
20241,11440690,CS100008,망원1동,분식전문점,34,3,1,2.0,7
20241,11440690,CS100007,망원1동,치킨전문점,11,2,0,0.0,12
20241,11440690,CS100006,망원1동,패스트푸드점,16,3,3,12.0,9
20241,11440690,CS100005,망원1동,제과점,41,4,2,5.0,2
20241,11440690,CS100004,망원1동,양식음식점,63,2,3,5.0,4
20241,11440690,CS100003,망원1동,일식음식점,38,7,4,10.0,1
20241,11440700,CS100010,망원2동,커피-음료,76,3,8,9.0,10
20241,11440700,CS100001,망원2동,한식음식점,95,7,6,6.0,12
20241,11440700,CS100009,망원2동,호프-간이주점,23,1,0,0.0,3
20241,11440700,CS100008,망원2동,분식전문점,17,3,1,5.0,5
20241,11440700,CS100007,망원2동,치킨전문점,7,0,0,0.0,14
20241,11440700,CS100006,망원2동,패스트푸드점,7,1,1,8.0,6
20241,11440700,CS100005,망원2동,제과점,14,0,1,6.0,3
20241,11440700,CS100004,망원2동,양식음식점,8,0,0,0.0,1
20241,11440700,CS100003,망원2동,일식음식점,11,2,0,0.0,0
20241,11440700,CS100002,망원2동,중식음식점,12,0,0,0.0,0
20241,11440710,CS100010,연남동,커피-음료,327,11,10,3.0,13
20241,11440710,CS100001,연남동,한식음식점,169,12,6,3.0,8
20241,11440710,CS100003,연남동,일식음식점,86,11,9,10.0,9
20241,11440710,CS100002,연남동,중식음식점,30,1,4,13.0,0
20241,11440710,CS100004,연남동,양식음식점,140,12,7,5.0,4
20241,11440710,CS100005,연남동,제과점,96,3,4,4.0,5
20241,11440710,CS100006,연남동,패스트푸드점,36,0,4,11.0,2
20241,11440710,CS100007,연남동,치킨전문점,3,0,0,0.0,8
20241,11440710,CS100008,연남동,분식전문점,33,6,3,8.0,3
20241,11440710,CS100009,연남동,호프-간이주점,169,4,8,5.0,3
20241,11440720,CS100010,성산1동,커피-음료,69,4,2,3.0,6
20241,11440720,CS100002,성산1동,중식음식점,8,2,3,38.0,0
20241,11440720,CS100009,성산1동,호프-간이주점,14,0,1,6.0,3
20241,11440720,CS100008,성산1동,분식전문점,10,0,0,0.0,2
20241,11440720,CS100001,성산1동,한식음식점,85,6,4,4.0,14
20241,11440720,CS100007,성산1동,치킨전문점,3,0,0,0.0,6
20241,11440720,CS100006,성산1동,패스트푸드점,12,0,0,0.0,6
20241,11440720,CS100005,성산1동,제과점,22,1,2,9.0,1
20241,11440720,CS100004,성산1동,양식음식점,16,1,0,0.0,1
20241,11440720,CS100003,성산1동,일식음식점,15,0,0,0.0,2
20241,11440730,CS100007,성산2동,치킨전문점,3,0,0,0.0,11
20241,11440730,CS100009,성산2동,호프-간이주점,18,1,0,0.0,6
20241,11440730,CS100008,성산2동,분식전문점,32,0,1,2.0,10
20241,11440730,CS100001,성산2동,한식음식점,89,8,3,3.0,13
20241,11440730,CS100002,성산2동,중식음식점,12,2,2,13.0,3
20241,11440730,CS100003,성산2동,일식음식점,15,0,0,0.0,3
20241,11440730,CS100004,성산2동,양식음식점,6,0,2,33.0,0
20241,11440730,CS100005,성산2동,제과점,16,0,0,0.0,5
20241,11440730,CS100006,성산2동,패스트푸드점,9,2,1,5.0,13
20241,11440730,CS100010,성산2동,커피-음료,50,3,1,2.0,15
20241,11440740,CS100006,상암동,패스트푸드점,19,1,4,11.0,19
20241,11440740,CS100002,상암동,중식음식점,33,3,3,7.0,11
20241,11440740,CS100003,상암동,일식음식점,66,6,3,4.0,11
20241,11440740,CS100004,상암동,양식음식점,52,4,1,2.0,7
20241,11440740,CS100005,상암동,제과점,17,1,2,7.0,10
20241,11440740,CS100001,상암동,한식음식점,264,28,12,4.0,71
20241,11440740,CS100007,상암동,치킨전문점,10,0,1,4.0,13
20241,11440740,CS100008,상암동,분식전문점,34,2,3,6.0,16
20241,11440740,CS100009,상암동,호프-간이주점,54,2,2,3.0,9
20241,11440740,CS100010,상암동,커피-음료,144,13,10,5.0,61
20242,11440555,CS100001,아현동,한식음식점,84,3,3,3.0,17
20242,11440555,CS100002,아현동,중식음식점,3,0,1,25.0,1
20242,11440555,CS100003,아현동,일식음식점,11,1,0,0.0,3
20242,11440555,CS100004,아현동,양식음식점,13,2,0,0.0,0
20242,11440555,CS100005,아현동,제과점,10,2,2,13.0,5
20242,11440555,CS100006,아현동,패스트푸드점,6,0,0,0.0,4
20242,11440555,CS100007,아현동,치킨전문점,6,0,0,0.0,9
20242,11440555,CS100008,아현동,분식전문점,27,5,1,3.0,10
20242,11440555,CS100009,아현동,호프-간이주점,25,0,0,0.0,4
20242,11440555,CS100010,아현동,커피-음료,39,4,4,7.0,19
20242,11440565,CS100010,공덕동,커피-음료,66,2,5,6.0,19
20242,11440565,CS100001,공덕동,한식음식점,210,6,6,3.0,21
20242,11440565,CS100002,공덕동,중식음식점,14,0,0,0.0,0
20242,11440565,CS100003,공덕동,일식음식점,21,0,2,8.0,3
20242,11440565,CS100004,공덕동,양식음식점,23,2,1,3.0,7
20242,11440565,CS100005,공덕동,제과점,24,1,0,0.0,6
20242,11440565,CS100006,공덕동,패스트푸드점,8,0,2,10.0,13
20242,11440565,CS100007,공덕동,치킨전문점,8,1,2,8.0,18
20242,11440565,CS100008,공덕동,분식전문점,31,2,1,2.0,14
20242,11440565,CS100009,공덕동,호프-간이주점,48,1,1,2.0,2
20242,11440585,CS100008,도화동,분식전문점,27,2,1,3.0,9
